year,cat,perc,subname,subcat,catname
1982,15,3.1429999,"Region","Midwest","perc15"
1982,1,64.601997,"Region","West","perc1"
1982,2,4.927,"Region","West","perc2"
1982,3,.068,"Region","West","perc3"
1982,4,1.733,"Region","West","perc4"
1982,5,3.823,"Region","West","perc5"
1982,6,13.268,"Region","West","perc6"
1982,7,.117,"Region","West","perc7"
1982,8,.75400001,"Region","West","perc8"
1982,9,2.8610001,"Region","West","perc9"
1982,10,2.6240001,"Region","West","perc10"
1982,11,0,"Region","West","perc11"
1982,12,0,"Region","West","perc12"
1982,13,3.5639999,"Region","West","perc13"
1982,14,0,"Region","West","perc14"
1982,15,1.659,"Region","West","perc15"
1982,1,64.415001,"Region","South","perc1"
1982,2,5.8429999,"Region","South","perc2"
1982,3,.145,"Region","South","perc3"
1982,4,1.5779999,"Region","South","perc4"
1982,5,3.2279999,"Region","South","perc5"
1982,6,10.058,"Region","South","perc6"
1982,7,.08,"Region","South","perc7"
1982,8,.70999998,"Region","South","perc8"
1982,9,3.4949999,"Region","South","perc9"
1982,10,2.707,"Region","South","perc10"
1982,11,.03,"Region","South","perc11"
1982,12,0,"Region","South","perc12"
1982,13,2.5680001,"Region","South","perc13"
1982,14,0,"Region","South","perc14"
1982,15,5.1430001,"Region","South","perc15"
1982,1,66.165001,"Region","Northeast","perc1"
1982,2,5.869,"Region","Northeast","perc2"
1982,3,.104,"Region","Northeast","perc3"
1982,4,2.395,"Region","Northeast","perc4"
1982,5,3.299,"Region","Northeast","perc5"
1982,6,11.646,"Region","Northeast","perc6"
1982,7,.071,"Region","Northeast","perc7"
1982,8,.95300001,"Region","Northeast","perc8"
1982,9,1.874,"Region","Northeast","perc9"
1982,10,2.51,"Region","Northeast","perc10"
1982,11,0,"Region","Northeast","perc11"
1982,12,0,"Region","Northeast","perc12"
1982,13,2.1849999,"Region","Northeast","perc13"
1982,14,0,"Region","Northeast","perc14"
1982,15,2.9289999,"Region","Northeast","perc15"
1983,1,61.150002,"Region","Midwest","perc1"
1983,2,2.96,"Region","Midwest","perc2"
1983,3,0,"Region","Midwest","perc3"
1983,4,.98699999,"Region","Midwest","perc4"
1983,5,4.0689998,"Region","Midwest","perc5"
1983,6,18.337,"Region","Midwest","perc6"
1983,7,.17399999,"Region","Midwest","perc7"
1983,8,.62099999,"Region","Midwest","perc8"
1983,9,3.3989999,"Region","Midwest","perc9"
1983,10,1.941,"Region","Midwest","perc10"
1983,11,0,"Region","Midwest","perc11"
1983,12,0,"Region","Midwest","perc12"
1983,13,2.527,"Region","Midwest","perc13"
1983,14,0,"Region","Midwest","perc14"
1983,15,3.8340001,"Region","Midwest","perc15"
1983,1,51.243,"Region","West","perc1"
1983,2,3.378,"Region","West","perc2"
1983,3,0,"Region","West","perc3"
1983,4,1.55,"Region","West","perc4"
1983,5,4.0300002,"Region","West","perc5"
1983,6,24.386,"Region","West","perc6"
1983,7,.197,"Region","West","perc7"
1983,8,.87300003,"Region","West","perc8"
1983,9,4.3629999,"Region","West","perc9"
1983,10,2.4760001,"Region","West","perc10"
1983,11,0,"Region","West","perc11"
1983,12,0,"Region","West","perc12"
1983,13,3.3280001,"Region","West","perc13"
1983,14,0,"Region","West","perc14"
1983,15,4.1760001,"Region","West","perc15"
1983,1,54.750999,"Region","South","perc1"
1983,2,3.9489999,"Region","South","perc2"
1983,3,0,"Region","South","perc3"
1983,4,1.751,"Region","South","perc4"
1983,5,3.302,"Region","South","perc5"
1983,6,18.780001,"Region","South","perc6"
1983,7,.076,"Region","South","perc7"
1983,8,.58999997,"Region","South","perc8"
1983,9,4.8109999,"Region","South","perc9"
1983,10,2.5780001,"Region","South","perc10"
1983,11,0,"Region","South","perc11"
1983,12,0,"Region","South","perc12"
1983,13,2.744,"Region","South","perc13"
1983,14,0,"Region","South","perc14"
1983,15,6.6680002,"Region","South","perc15"
1983,1,57.791,"Region","Northeast","perc1"
1983,2,4.441,"Region","Northeast","perc2"
1983,3,0,"Region","Northeast","perc3"
1983,4,1.6440001,"Region","Northeast","perc4"
1983,5,2.2479999,"Region","Northeast","perc5"
1983,6,22.120001,"Region","Northeast","perc6"
1983,7,.21600001,"Region","Northeast","perc7"
1983,8,1.193,"Region","Northeast","perc8"
1983,9,2.743,"Region","Northeast","perc9"
1983,10,2.3310001,"Region","Northeast","perc10"
1983,11,0,"Region","Northeast","perc11"
1983,12,0,"Region","Northeast","perc12"
1983,13,1.972,"Region","Northeast","perc13"
1983,14,0,"Region","Northeast","perc14"
1983,15,3.302,"Region","Northeast","perc15"
1984,1,47.141998,"Region","Midwest","perc1"
1984,2,6.0019999,"Region","Midwest","perc2"
1984,3,0,"Region","Midwest","perc3"
1984,4,.72399998,"Region","Midwest","perc4"
1984,5,9.7110004,"Region","Midwest","perc5"
1984,6,21.563999,"Region","Midwest","perc6"
1984,7,.26800001,"Region","Midwest","perc7"
1984,8,.44299999,"Region","Midwest","perc8"
1984,9,3.1689999,"Region","Midwest","perc9"
1984,10,2.8080001,"Region","Midwest","perc10"
1984,11,0,"Region","Midwest","perc11"
1984,12,0,"Region","Midwest","perc12"
1984,13,2.8469999,"Region","Midwest","perc13"
1984,14,.105,"Region","Midwest","perc14"
1984,15,5.2160001,"Region","Midwest","perc15"
1984,1,34.949001,"Region","West","perc1"
1984,2,8.7279997,"Region","West","perc2"
1984,3,.044,"Region","West","perc3"
1984,4,1.867,"Region","West","perc4"
1984,5,10.048,"Region","West","perc5"
1984,6,25.211,"Region","West","perc6"
1984,7,.084,"Region","West","perc7"
1984,8,.41100001,"Region","West","perc8"
1984,9,5.125,"Region","West","perc9"
1984,10,3.3410001,"Region","West","perc10"
1984,11,0,"Region","West","perc11"
1984,12,0,"Region","West","perc12"
1984,13,4.0710001,"Region","West","perc13"
1984,14,.11,"Region","West","perc14"
1984,15,6.0100002,"Region","West","perc15"
1984,1,41.439999,"Region","South","perc1"
1984,2,7.053,"Region","South","perc2"
1984,3,0,"Region","South","perc3"
1984,4,1.727,"Region","South","perc4"
1984,5,9.6129999,"Region","South","perc5"
1984,6,20.663,"Region","South","perc6"
1984,7,.037,"Region","South","perc7"
1984,8,.08,"Region","South","perc8"
1984,9,4.6680002,"Region","South","perc9"
1984,10,3.3599999,"Region","South","perc10"
1984,11,0,"Region","South","perc11"
1984,12,0,"Region","South","perc12"
1984,13,3.224,"Region","South","perc13"
1984,14,.38299999,"Region","South","perc14"
1984,15,7.7529998,"Region","South","perc15"
1984,1,38.571999,"Region","Northeast","perc1"
1984,2,8.9820004,"Region","Northeast","perc2"
1984,3,.032,"Region","Northeast","perc3"
1984,4,1.923,"Region","Northeast","perc4"
1984,5,8.21,"Region","Northeast","perc5"
1984,6,26.791,"Region","Northeast","perc6"
1984,7,.044,"Region","Northeast","perc7"
1984,8,.26800001,"Region","Northeast","perc8"
1984,9,3.332,"Region","Northeast","perc9"
1984,10,3.2590001,"Region","Northeast","perc10"
1984,11,0,"Region","Northeast","perc11"
1984,12,0,"Region","Northeast","perc12"
1984,13,3.0840001,"Region","Northeast","perc13"
1984,14,.131,"Region","Northeast","perc14"
1984,15,5.3720002,"Region","Northeast","perc15"
1985,1,33.685001,"Region","Midwest","perc1"
1985,2,8.0170002,"Region","Midwest","perc2"
1985,3,.40400001,"Region","Midwest","perc3"
1985,4,2.418,"Region","Midwest","perc4"
1985,5,15.198,"Region","Midwest","perc5"
1985,6,23.257999,"Region","Midwest","perc6"
1985,7,.90700001,"Region","Midwest","perc7"
1985,8,.266,"Region","Midwest","perc8"
1985,9,3.4579999,"Region","Midwest","perc9"
1985,10,2.0510001,"Region","Midwest","perc10"
1985,11,0,"Region","Midwest","perc11"
1985,12,0,"Region","Midwest","perc12"
1985,13,6.6719999,"Region","Midwest","perc13"
1985,14,.57999998,"Region","Midwest","perc14"
1985,15,3.0869999,"Region","Midwest","perc15"
1985,1,25.256001,"Region","West","perc1"
1985,2,9.3039999,"Region","West","perc2"
1985,3,.42199999,"Region","West","perc3"
1985,4,3.7260001,"Region","West","perc4"
1985,5,14.374,"Region","West","perc5"
1985,6,28.778,"Region","West","perc6"
1985,7,.59799999,"Region","West","perc7"
1985,8,.244,"Region","West","perc8"
1985,9,4.1139998,"Region","West","perc9"
1985,10,2.704,"Region","West","perc10"
1985,11,0,"Region","West","perc11"
1985,12,0,"Region","West","perc12"
1985,13,7.803,"Region","West","perc13"
1985,14,.46200001,"Region","West","perc14"
1985,15,2.214,"Region","West","perc15"
1985,1,31.099001,"Region","South","perc1"
1985,2,9.4099998,"Region","South","perc2"
1985,3,.55400002,"Region","South","perc3"
1985,4,4.421,"Region","South","perc4"
1985,5,12.516,"Region","South","perc5"
1985,6,21.718,"Region","South","perc6"
1985,7,1.289,"Region","South","perc7"
1985,8,.245,"Region","South","perc8"
1985,9,4.3509998,"Region","South","perc9"
1985,10,2.256,"Region","South","perc10"
1985,11,0,"Region","South","perc11"
1985,12,0,"Region","South","perc12"
1985,13,7.1399999,"Region","South","perc13"
1985,14,.82099998,"Region","South","perc14"
1985,15,4.1810002,"Region","South","perc15"
1985,1,28.837999,"Region","Northeast","perc1"
1985,2,9.7270002,"Region","Northeast","perc2"
1985,3,.94999999,"Region","Northeast","perc3"
1985,4,4.8140001,"Region","Northeast","perc4"
1985,5,10.085,"Region","Northeast","perc5"
1985,6,26.711,"Region","Northeast","perc6"
1985,7,1.198,"Region","Northeast","perc7"
1985,8,.37400001,"Region","Northeast","perc8"
1985,9,2.744,"Region","Northeast","perc9"
1985,10,2.2939999,"Region","Northeast","perc10"
1985,11,0,"Region","Northeast","perc11"
1985,12,0,"Region","Northeast","perc12"
1985,13,7.6989999,"Region","Northeast","perc13"
1985,14,.69700003,"Region","Northeast","perc14"
1985,15,3.869,"Region","Northeast","perc15"
1986,1,30.386,"Region","Midwest","perc1"
1986,2,9.7460003,"Region","Midwest","perc2"
1986,3,.148,"Region","Midwest","perc3"
1986,4,6.3870001,"Region","Midwest","perc4"
1986,5,14.883,"Region","Midwest","perc5"
1986,6,27.066,"Region","Midwest","perc6"
1986,7,1.6109999,"Region","Midwest","perc7"
1986,8,.94,"Region","Midwest","perc8"
1986,9,3.6140001,"Region","Midwest","perc9"
1986,10,2.411,"Region","Midwest","perc10"
1986,11,.162,"Region","Midwest","perc11"
1986,12,.45300001,"Region","Midwest","perc12"
1986,13,1.235,"Region","Midwest","perc13"
1986,14,.479,"Region","Midwest","perc14"
1986,15,.479,"Region","Midwest","perc15"
1986,1,24.797001,"Region","West","perc1"
1986,2,9.125,"Region","West","perc2"
1986,3,.55400002,"Region","West","perc3"
1986,4,9.4040003,"Region","West","perc4"
1986,5,13.39,"Region","West","perc5"
1986,6,31.665001,"Region","West","perc6"
1986,7,1.081,"Region","West","perc7"
1986,8,1.492,"Region","West","perc8"
1986,9,3.085,"Region","West","perc9"
1986,10,2.5569999,"Region","West","perc10"
1986,11,.14399999,"Region","West","perc11"
1986,12,.154,"Region","West","perc12"
1986,13,1.941,"Region","West","perc13"
1986,14,.30599999,"Region","West","perc14"
1986,15,.30599999,"Region","West","perc15"
1986,1,31.118,"Region","South","perc1"
1986,2,8.8950005,"Region","South","perc2"
1986,3,.35100001,"Region","South","perc3"
1986,4,9.816,"Region","South","perc4"
1986,5,10.975,"Region","South","perc5"
1986,6,25.143,"Region","South","perc6"
1986,7,1.584,"Region","South","perc7"
1986,8,1.543,"Region","South","perc8"
1986,9,4.3470001,"Region","South","perc9"
1986,10,3.1789999,"Region","South","perc10"
1986,11,.058,"Region","South","perc11"
1986,12,.294,"Region","South","perc12"
1986,13,1.169,"Region","South","perc13"
1986,14,.76300001,"Region","South","perc14"
1986,15,.76300001,"Region","South","perc15"
1986,1,24.802,"Region","Northeast","perc1"
1986,2,11.315,"Region","Northeast","perc2"
1986,3,.391,"Region","Northeast","perc3"
1986,4,12.644,"Region","Northeast","perc4"
1986,5,9.6379995,"Region","Northeast","perc5"
1986,6,30.186001,"Region","Northeast","perc6"
1986,7,1.595,"Region","Northeast","perc7"
1986,8,1.652,"Region","Northeast","perc8"
1986,9,2.2030001,"Region","Northeast","perc9"
1986,10,2.806,"Region","Northeast","perc10"
1986,11,.096,"Region","Northeast","perc11"
1986,12,.32699999,"Region","Northeast","perc12"
1986,13,1.2589999,"Region","Northeast","perc13"
1986,14,.54299998,"Region","Northeast","perc14"
1986,15,.54299998,"Region","Northeast","perc15"
1987,1,27.624001,"Region","Midwest","perc1"
1987,2,7.5079999,"Region","Midwest","perc2"
1987,3,.42699999,"Region","Midwest","perc3"
1987,4,6.3699999,"Region","Midwest","perc4"
1987,5,15.55,"Region","Midwest","perc5"
1987,6,21.757,"Region","Midwest","perc6"
1987,7,2.9059999,"Region","Midwest","perc7"
1987,8,2.154,"Region","Midwest","perc8"
1987,9,3.7,"Region","Midwest","perc9"
1987,10,3.99,"Region","Midwest","perc10"
1987,11,.07,"Region","Midwest","perc11"
1987,12,.105,"Region","Midwest","perc12"
1987,13,4.086,"Region","Midwest","perc13"
1987,14,.935,"Region","Midwest","perc14"
1987,15,2.819,"Region","Midwest","perc15"
1987,1,23.233999,"Region","West","perc1"
1987,2,9.8479996,"Region","West","perc2"
1987,3,.43900001,"Region","West","perc3"
1987,4,6.494,"Region","West","perc4"
1987,5,16.886,"Region","West","perc5"
1987,6,23.556,"Region","West","perc6"
1987,7,1.942,"Region","West","perc7"
1987,8,3.029,"Region","West","perc8"
1987,9,3.2869999,"Region","West","perc9"
1987,10,4.7340002,"Region","West","perc10"
1987,11,.121,"Region","West","perc11"
1987,12,.045,"Region","West","perc12"
1987,13,3.8940001,"Region","West","perc13"
1987,14,.759,"Region","West","perc14"
1987,15,1.732,"Region","West","perc15"
1987,1,26.964001,"Region","South","perc1"
1987,2,8.1499996,"Region","South","perc2"
1987,3,.58999997,"Region","South","perc3"
1987,4,10.741,"Region","South","perc4"
1987,5,12.107,"Region","South","perc5"
1987,6,19.32,"Region","South","perc6"
1987,7,2.0699999,"Region","South","perc7"
1987,8,2.289,"Region","South","perc8"
1987,9,5.2719998,"Region","South","perc9"
1987,10,3.904,"Region","South","perc10"
1987,11,.113,"Region","South","perc11"
1987,12,.228,"Region","South","perc12"
1987,13,4.138,"Region","South","perc13"
1987,14,1.163,"Region","South","perc14"
1987,15,2.95,"Region","South","perc15"
1987,1,20.136,"Region","Northeast","perc1"
1987,2,10.794,"Region","Northeast","perc2"
1987,3,1.2460001,"Region","Northeast","perc3"
1987,4,10.757,"Region","Northeast","perc4"
1987,5,11.432,"Region","Northeast","perc5"
1987,6,24.993999,"Region","Northeast","perc6"
1987,7,2.6140001,"Region","Northeast","perc7"
1987,8,3.776,"Region","Northeast","perc8"
1987,9,3.3380001,"Region","Northeast","perc9"
1987,10,3.569,"Region","Northeast","perc10"
1987,11,.132,"Region","Northeast","perc11"
1987,12,.147,"Region","Northeast","perc12"
1987,13,3.872,"Region","Northeast","perc13"
1987,14,.90899998,"Region","Northeast","perc14"
1987,15,2.286,"Region","Northeast","perc15"
1988,1,17.145,"Region","Midwest","perc1"
1988,2,11.381,"Region","Midwest","perc2"
1988,3,.98299998,"Region","Midwest","perc3"
1988,4,19.566999,"Region","Midwest","perc4"
1988,5,8.0430002,"Region","Midwest","perc5"
1988,6,16.489,"Region","Midwest","perc6"
1988,7,1.17,"Region","Midwest","perc7"
1988,8,4.348,"Region","Midwest","perc8"
1988,9,4.4510002,"Region","Midwest","perc9"
1988,10,4.0669999,"Region","Midwest","perc10"
1988,11,.285,"Region","Midwest","perc11"
1988,12,.18700001,"Region","Midwest","perc12"
1988,13,6.526,"Region","Midwest","perc13"
1988,14,0,"Region","Midwest","perc14"
1988,15,5.3590002,"Region","Midwest","perc15"
1988,1,11.93,"Region","West","perc1"
1988,2,10.234,"Region","West","perc2"
1988,3,.61299998,"Region","West","perc3"
1988,4,20.552999,"Region","West","perc4"
1988,5,11.737,"Region","West","perc5"
1988,6,16.388,"Region","West","perc6"
1988,7,1.6720001,"Region","West","perc7"
1988,8,4.8400002,"Region","West","perc8"
1988,9,4.4860001,"Region","West","perc9"
1988,10,5.7649999,"Region","West","perc10"
1988,11,.486,"Region","West","perc11"
1988,12,.132,"Region","West","perc12"
1988,13,7.4959998,"Region","West","perc13"
1988,14,0,"Region","West","perc14"
1988,15,3.668,"Region","West","perc15"
1988,1,15.86,"Region","South","perc1"
1988,2,8.6709995,"Region","South","perc2"
1988,3,1.151,"Region","South","perc3"
1988,4,25.861,"Region","South","perc4"
1988,5,8.4399996,"Region","South","perc5"
1988,6,13.15,"Region","South","perc6"
1988,7,.991,"Region","South","perc7"
1988,8,3.4100001,"Region","South","perc8"
1988,9,5.6240001,"Region","South","perc9"
1988,10,4.5500002,"Region","South","perc10"
1988,11,.235,"Region","South","perc11"
1988,12,.2,"Region","South","perc12"
1988,13,5.9510002,"Region","South","perc13"
1988,14,0,"Region","South","perc14"
1988,15,5.9050002,"Region","South","perc15"
1988,1,14.723,"Region","Northeast","perc1"
1988,2,11.423,"Region","Northeast","perc2"
1988,3,.93400002,"Region","Northeast","perc3"
1988,4,24.958,"Region","Northeast","perc4"
1988,5,9.3249998,"Region","Northeast","perc5"
1988,6,14.338,"Region","Northeast","perc6"
1988,7,1.223,"Region","Northeast","perc7"
1988,8,6.9299998,"Region","Northeast","perc8"
1988,9,2.892,"Region","Northeast","perc9"
1988,10,3.7809999,"Region","Northeast","perc10"
1988,11,.121,"Region","Northeast","perc11"
1988,12,.092,"Region","Northeast","perc12"
1988,13,5.7719998,"Region","Northeast","perc13"
1988,14,0,"Region","Northeast","perc14"
1988,15,3.4879999,"Region","Northeast","perc15"
1989,1,12.15,"Region","Midwest","perc1"
1989,2,14.207,"Region","Midwest","perc2"
1989,3,.33700001,"Region","Midwest","perc3"
1989,4,40.365002,"Region","Midwest","perc4"
1989,5,8.632,"Region","Midwest","perc5"
1989,6,5.711,"Region","Midwest","perc6"
1989,7,1.302,"Region","Midwest","perc7"
1989,8,3.793,"Region","Midwest","perc8"
1989,9,3.7130001,"Region","Midwest","perc9"
1989,10,1.45,"Region","Midwest","perc10"
1989,11,0,"Region","Midwest","perc11"
1989,12,.06,"Region","Midwest","perc12"
1989,13,3.079,"Region","Midwest","perc13"
1989,14,.949,"Region","Midwest","perc14"
1989,15,4.2519999,"Region","Midwest","perc15"
1989,1,13.155,"Region","West","perc1"
1989,2,15.244,"Region","West","perc2"
1989,3,.29300001,"Region","West","perc3"
1989,4,38.341,"Region","West","perc4"
1989,5,7.7540002,"Region","West","perc5"
1989,6,6.73,"Region","West","perc6"
1989,7,1.385,"Region","West","perc7"
1989,8,4.2670002,"Region","West","perc8"
